token,coingecko_id,unlock_date,unlock_pct,category,has_hl_perp,vesting_type
ASTER,aster-2,2025-09-17,0.045000,publicSale,true,cliff
ZEX,zeta,2025-09-17,0.010694,insiders,false,step
ZEX,zeta,2025-09-17,0.008611,noncirculating,false,step
LISTA,lista,2025-09-19,0.024688,insiders,true,step
LISTA,lista,2025-09-19,0.005000,noncirculating,true,step
MELANIA,melania-meme,2025-09-19,0.022500,insiders,true,step
VELO,velo,2025-09-19,0.030000,insiders,false,cliff
VELO,velo,2025-09-19,0.069990,noncirculating,false,cliff
ZRO,layerzero,2025-09-19,0.024042,insiders,true,step
KAITO,kaito,2025-09-20,0.008348,noncirculating,true,step
BICO,biconomy,2025-09-22,0.007502,community,false,step
RIVER,river,2025-09-22,0.134000,community,false,cliff
RIVER,river,2025-09-22,0.010000,noncirculating,false,step
REZ,renzo,2025-09-23,0.008333,insiders,true,step
REZ,renzo,2025-09-23,0.023670,privateSale,true,step
XPL,plasma,2025-09-25,0.080000,community,true,cliff
XPL,plasma,2025-09-25,0.008889,community,true,step
XPL,plasma,2025-09-25,0.100000,publicSale,true,cliff
AXL,axelar,2025-09-26,0.006277,insiders,false,step
AXL,axelar,2025-09-26,0.007447,noncirculating,false,step
FF,falcon-finance-ff,2025-09-29,0.083000,airdrop,false,cliff
FLX,flowx-finance,2025-09-29,0.007750,community,false,step
NUM,numbers-protocol,2025-09-30,0.005400,community,false,step
SUI,sui,2025-10-01,0.005478,noncirculating,true,step
2Z,doublezero,2025-10-02,0.050000,insiders,true,cliff
2Z,doublezero,2025-10-02,0.290000,noncirculating,true,cliff
2Z,doublezero,2025-10-02,0.007000,privateSale,true,cliff
CETUS,cetus-protocol,2025-10-02,0.008333,insiders,false,step
STO,stakestone,2025-10-02,0.020702,noncirculating,false,cliff
STO,stakestone,2025-10-02,0.006432,noncirculating,false,step
SD,stader,2025-10-03,0.005903,insiders,false,step
ENS,ethereum-name-service,2025-10-07,0.009375,insiders,true,step
FLR,flare-networks,2025-10-08,0.007421,airdrop,false,step
FLR,flare-networks,2025-10-08,0.009670,insiders,false,step
AGI,delysium,2025-10-09,0.008333,insiders,false,step
AGI,delysium,2025-10-09,0.011458,noncirculating,false,step
AGI,delysium,2025-10-09,0.012778,privateSale,false,step
BIGTIME,big-time,2025-10-09,0.100000,community,true,step
BIGTIME,big-time,2025-10-09,0.033333,noncirculating,true,step
RESOLV,resolv,2025-10-09,0.012875,community,true,step
ATH,aethir,2025-10-11,0.030000,airdrop,false,cliff
BB,bouncebit,2025-10-11,0.010500,privateSale,false,step
PUMP,pump-fun,2025-10-11,0.010000,community,true,step
CYBER,cyberconnect,2025-10-13,0.006111,noncirculating,true,step
UXD,uxd-stablecoin,2025-10-13,0.005958,insiders,false,step
APE,apecoin,2025-10-14,0.007344,noncirculating,true,step
ARB,arbitrum,2025-10-14,0.005613,insiders,true,step
CONX,connex,2025-10-14,0.023225,noncirculating,false,step
PSP,paraswap,2025-10-14,0.008330,noncirculating,false,step
VANA,vana,2025-10-14,0.014283,noncirculating,false,step
OMNI,omni-network,2025-10-16,0.051719,insiders,true,step
OMNI,omni-network,2025-10-16,0.033433,privateSale,true,step
QFI,quantixai,2025-10-16,0.034167,noncirculating,false,step
DBR,debridge,2025-10-17,0.016667,insiders,false,step
DBR,debridge,2025-10-17,0.042500,noncirculating,false,step
DBR,debridge,2025-10-17,0.014167,privateSale,false,step
ZEX,zeta,2025-10-17,0.010694,insiders,false,step
ZEX,zeta,2025-10-17,0.008611,noncirculating,false,step
MELANIA,melania-meme,2025-10-19,0.022500,insiders,true,step
ZRO,layerzero,2025-10-19,0.024042,insiders,true,step
KAITO,kaito,2025-10-21,0.008348,noncirculating,true,step
TANGO,contango,2025-10-21,0.009167,insiders,false,step
LMTS,limitless-3,2025-10-22,0.100000,community,false,cliff
LMTS,limitless-3,2025-10-22,0.006850,publicSale,false,cliff
MET,meteora,2025-10-23,0.030000,publicSale,true,cliff
REZ,renzo,2025-10-23,0.008333,insiders,true,step
REZ,renzo,2025-10-23,0.023670,privateSale,true,step
XPL,plasma,2025-10-25,0.008889,community,true,step
AXL,axelar,2025-10-26,0.006277,insiders,false,step
AXL,axelar,2025-10-26,0.007447,noncirculating,false,step
GRASS,grass,2025-10-28,0.055000,insiders,true,cliff
GRASS,grass,2025-10-28,0.126000,privateSale,true,cliff
FLX,flowx-finance,2025-10-29,0.007750,community,false,step
RHEA,rhea-2,2025-10-29,0.015000,insiders,false,cliff
STELLA,stellaswap,2025-10-29,0.015279,noncirculating,false,step
NUM,numbers-protocol,2025-10-30,0.005400,community,false,step
SUI,sui,2025-10-31,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2025-11-01,0.008333,insiders,false,step
STO,stakestone,2025-11-01,0.006432,noncirculating,false,step
SD,stader,2025-11-03,0.005903,insiders,false,step
AGI,delysium,2025-11-08,0.008333,insiders,false,step
AGI,delysium,2025-11-08,0.011458,noncirculating,false,step
FLR,flare-networks,2025-11-08,0.007421,airdrop,false,step
FLR,flare-networks,2025-11-08,0.009670,insiders,false,step
RESOLV,resolv,2025-11-09,0.012875,community,true,step
BB,bouncebit,2025-11-10,0.010500,privateSale,false,step
LAYER,solayer,2025-11-10,0.027019,noncirculating,true,step
PUMP,pump-fun,2025-11-11,0.010000,community,true,step
CONX,connex,2025-11-13,0.023225,noncirculating,false,step
CYBER,cyberconnect,2025-11-13,0.008000,community,true,step
CYBER,cyberconnect,2025-11-13,0.006111,noncirculating,true,step
CYBER,cyberconnect,2025-11-13,0.012500,other,true,step
CYBER,cyberconnect,2025-11-13,0.020933,privateSale,true,step
VANA,vana,2025-11-13,0.014283,noncirculating,false,step
APE,apecoin,2025-11-14,0.007344,noncirculating,true,step
ARB,arbitrum,2025-11-14,0.005613,insiders,true,step
KMNO,kamino,2025-11-14,0.010000,airdrop,false,cliff
QFI,quantixai,2025-11-16,0.034167,noncirculating,false,step
ZEX,zeta,2025-11-17,0.010694,insiders,false,step
ZEX,zeta,2025-11-17,0.008611,noncirculating,false,step
GAIB,gaib,2025-11-18,0.204800,community,false,cliff
MELANIA,melania-meme,2025-11-19,0.022500,insiders,true,step
ZRO,layerzero,2025-11-19,0.024042,insiders,true,step
KAITO,kaito,2025-11-20,0.008348,noncirculating,true,step
TANGO,contango,2025-11-20,0.009167,insiders,false,step
REZ,renzo,2025-11-22,0.008333,insiders,true,step
REZ,renzo,2025-11-22,0.023670,privateSale,true,step
MON,monad,2025-11-24,0.033000,airdrop,true,cliff
MON,monad,2025-11-24,0.075000,publicSale,true,cliff
XPL,plasma,2025-11-24,0.008889,community,true,step
AXL,axelar,2025-11-25,0.006277,insiders,false,step
AXL,axelar,2025-11-25,0.007447,noncirculating,false,step
FLX,flowx-finance,2025-11-29,0.007750,community,false,step
NUM,numbers-protocol,2025-11-30,0.005400,community,false,step
SUI,sui,2025-11-30,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2025-12-01,0.008333,insiders,false,step
STO,stakestone,2025-12-02,0.006432,noncirculating,false,step
SD,stader,2025-12-03,0.005903,insiders,false,step
WET,humidifi,2025-12-03,0.050000,community,false,cliff
WET,humidifi,2025-12-03,0.080000,insiders,false,cliff
WET,humidifi,2025-12-03,0.100000,publicSale,false,cliff
STABLE,stable-2,2025-12-08,0.080000,community,true,cliff
STABLE,stable-2,2025-12-08,0.008889,community,true,step
STABLE,stable-2,2025-12-08,0.100000,publicSale,true,cliff
AGI,delysium,2025-12-09,0.008333,insiders,false,step
AGI,delysium,2025-12-09,0.011458,noncirculating,false,step
RESOLV,resolv,2025-12-09,0.012875,community,true,step
BB,bouncebit,2025-12-11,0.010500,privateSale,false,step
PUMP,pump-fun,2025-12-11,0.010000,community,true,step
CYBER,cyberconnect,2025-12-13,0.006111,noncirculating,true,step
APE,apecoin,2025-12-14,0.007344,noncirculating,true,step
ARB,arbitrum,2025-12-14,0.005613,insiders,true,step
CONX,connex,2025-12-14,0.013225,noncirculating,false,step
VANA,vana,2025-12-14,0.014283,noncirculating,false,step
QFI,quantixai,2025-12-16,0.034167,noncirculating,false,step
IR,infrared-finance,2025-12-17,0.020000,airdrop,false,cliff
IR,infrared-finance,2025-12-17,0.139500,community,false,cliff
IR,infrared-finance,2025-12-17,0.152000,noncirculating,false,cliff
IR,infrared-finance,2025-12-17,0.007500,publicSale,false,cliff
ZEX,zeta,2025-12-17,0.010694,insiders,false,step
ZEX,zeta,2025-12-17,0.008611,noncirculating,false,step
LISTA,lista,2025-12-19,0.024688,insiders,true,step
LISTA,lista,2025-12-19,0.005000,noncirculating,true,step
MELANIA,melania-meme,2025-12-19,0.022500,insiders,true,step
ZRO,layerzero,2025-12-19,0.024042,insiders,true,step
TANGO,contango,2025-12-20,0.009167,insiders,false,step
KAITO,kaito,2025-12-21,0.008348,noncirculating,true,step
KDK,kodiak-finance,2025-12-23,0.102500,community,false,cliff
KDK,kodiak-finance,2025-12-23,0.015000,noncirculating,false,cliff
KDK,kodiak-finance,2025-12-23,0.030000,publicSale,false,cliff
REZ,renzo,2025-12-23,0.008333,insiders,true,step
REZ,renzo,2025-12-23,0.023670,privateSale,true,step
LVL,level,2025-12-25,0.066667,insiders,false,step
XPL,plasma,2025-12-25,0.008889,community,true,step
AXL,axelar,2025-12-26,0.006277,insiders,false,step
AXL,axelar,2025-12-26,0.007447,noncirculating,false,step
FLX,flowx-finance,2025-12-29,0.007750,community,false,step
LIT,lighter,2025-12-29,0.250000,airdrop,true,cliff
LIT,lighter,2025-12-29,0.250000,noncirculating,true,cliff
NUM,numbers-protocol,2025-12-30,0.005400,community,false,step
SUI,sui,2025-12-31,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2026-01-01,0.008333,insiders,false,step
CFG,centrifuge-2,2026-01-01,0.021683,community,false,cliff
CFG,centrifuge-2,2026-01-01,0.240000,noncirculating,false,cliff
STO,stakestone,2026-01-01,0.006432,noncirculating,false,step
SD,stader,2026-01-03,0.005903,insiders,false,step
STABLE,stable-2,2026-01-07,0.008889,community,true,step
AGI,delysium,2026-01-08,0.008333,insiders,false,step
AGI,delysium,2026-01-08,0.011458,noncirculating,false,step
AGI,delysium,2026-01-08,0.012778,privateSale,false,step
FLR,flare-networks,2026-01-08,0.006251,airdrop,false,cliff
FLR,flare-networks,2026-01-08,0.008364,insiders,false,cliff
RESOLV,resolv,2026-01-08,0.012875,community,true,step
BB,bouncebit,2026-01-10,0.010500,privateSale,false,step
PUMP,pump-fun,2026-01-11,0.010000,community,true,step
CONX,connex,2026-01-13,0.013225,noncirculating,false,step
CYBER,cyberconnect,2026-01-13,0.006111,noncirculating,true,step
VANA,vana,2026-01-13,0.014283,noncirculating,false,step
APE,apecoin,2026-01-14,0.007344,noncirculating,true,step
ARB,arbitrum,2026-01-14,0.005613,insiders,true,step
DBR,debridge,2026-01-16,0.016667,insiders,false,step
DBR,debridge,2026-01-16,0.042500,noncirculating,false,step
DBR,debridge,2026-01-16,0.014167,privateSale,false,step
QFI,quantixai,2026-01-16,0.034167,noncirculating,false,step
ONDO,ondo-finance,2026-01-17,0.082500,insiders,true,step
ONDO,ondo-finance,2026-01-17,0.079205,noncirculating,true,step
ONDO,ondo-finance,2026-01-17,0.032256,privateSale,true,step
ZEX,zeta,2026-01-17,0.010694,insiders,false,step
ZEX,zeta,2026-01-17,0.008611,noncirculating,false,step
ZRO,layerzero,2026-01-18,0.024042,insiders,true,step
MELANIA,melania-meme,2026-01-19,0.022500,insiders,true,step
KAITO,kaito,2026-01-20,0.008348,noncirculating,true,step
TANGO,contango,2026-01-20,0.009167,insiders,false,step
REZ,renzo,2026-01-22,0.008333,insiders,true,step
REZ,renzo,2026-01-22,0.023670,privateSale,true,step
RIVER,river,2026-01-22,0.015000,privateSale,false,cliff
XPL,plasma,2026-01-24,0.008889,community,true,step
AXL,axelar,2026-01-25,0.006277,insiders,false,step
AXL,axelar,2026-01-25,0.007447,noncirculating,false,step
FLX,flowx-finance,2026-01-28,0.007750,community,false,step
STELLA,stellaswap,2026-01-28,0.015279,noncirculating,false,step
NUM,numbers-protocol,2026-01-29,0.005400,community,false,step
RHEA,rhea-2,2026-01-29,0.015000,insiders,false,cliff
SUI,sui,2026-01-30,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2026-01-31,0.008333,insiders,false,step
STO,stakestone,2026-02-01,0.006432,noncirculating,false,step
STABLE,stable-2,2026-02-06,0.008889,community,true,step
AGI,delysium,2026-02-08,0.008333,insiders,false,step
AGI,delysium,2026-02-08,0.011458,noncirculating,false,step
RESOLV,resolv,2026-02-08,0.012875,community,true,step
KMNO,kamino,2026-02-09,0.010000,airdrop,false,cliff
BB,bouncebit,2026-02-10,0.010500,privateSale,false,step
LAYER,solayer,2026-02-10,0.027019,noncirculating,true,step
PUMP,pump-fun,2026-02-10,0.010000,community,true,step
CYBER,cyberconnect,2026-02-12,0.008000,community,true,step
CYBER,cyberconnect,2026-02-12,0.006111,noncirculating,true,step
CYBER,cyberconnect,2026-02-12,0.012500,other,true,step
CYBER,cyberconnect,2026-02-12,0.020933,privateSale,true,step
APE,apecoin,2026-02-13,0.007344,noncirculating,true,step
ARB,arbitrum,2026-02-13,0.005613,insiders,true,step
CONX,connex,2026-02-13,0.013225,noncirculating,false,step
VANA,vana,2026-02-13,0.014283,noncirculating,false,step
QFI,quantixai,2026-02-15,0.025000,noncirculating,false,step
ZEX,zeta,2026-02-16,0.010694,insiders,false,step
ZEX,zeta,2026-02-16,0.008611,noncirculating,false,step
MELANIA,melania-meme,2026-02-18,0.022500,insiders,true,step
ZRO,layerzero,2026-02-18,0.024042,insiders,true,step
TANGO,contango,2026-02-19,0.009167,insiders,false,step
KAITO,kaito,2026-02-20,0.018750,community,true,step
KAITO,kaito,2026-02-20,0.006944,insiders,true,step
KAITO,kaito,2026-02-20,0.008348,noncirculating,true,step
REZ,renzo,2026-02-22,0.008333,insiders,true,step
REZ,renzo,2026-02-22,0.023670,privateSale,true,step
XPL,plasma,2026-02-24,0.008889,community,true,step
AXL,axelar,2026-02-25,0.006277,insiders,false,step
AXL,axelar,2026-02-25,0.007447,noncirculating,false,step
FLX,flowx-finance,2026-02-28,0.007750,community,false,step
NUM,numbers-protocol,2026-03-01,0.005400,community,false,step
SUI,sui,2026-03-02,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2026-03-03,0.008333,insiders,false,step
STO,stakestone,2026-03-03,0.006432,noncirculating,false,step
OPN,opinion,2026-03-05,0.035000,airdrop,false,cliff
OPN,opinion,2026-03-05,0.076500,community,false,cliff
OPN,opinion,2026-03-05,0.077000,insiders,false,cliff
OPN,opinion,2026-03-05,0.010000,noncirculating,false,cliff
STABLE,stable-2,2026-03-09,0.008889,community,true,step
AGI,delysium,2026-03-10,0.008333,insiders,false,step
AGI,delysium,2026-03-10,0.011458,noncirculating,false,step
RESOLV,resolv,2026-03-10,0.012875,community,true,step
BB,bouncebit,2026-03-12,0.010500,privateSale,false,step
PUMP,pump-fun,2026-03-12,0.010000,community,true,step
WBT,whitebit,2026-03-13,0.203750,noncirculating,false,cliff
CYBER,cyberconnect,2026-03-14,0.006111,noncirculating,true,step
CONX,connex,2026-03-15,0.013225,noncirculating,false,step
VANA,vana,2026-03-15,0.014283,noncirculating,false,step
ARB,arbitrum,2026-03-16,0.005613,insiders,true,step
QFI,quantixai,2026-03-18,0.100000,insiders,false,cliff
ZEX,zeta,2026-03-19,0.010694,insiders,false,step
ZEX,zeta,2026-03-19,0.008611,noncirculating,false,step
LISTA,lista,2026-03-20,0.024688,insiders,true,step
LISTA,lista,2026-03-20,0.005000,noncirculating,true,step
ZRO,layerzero,2026-03-20,0.024042,insiders,true,step
KAITO,kaito,2026-03-22,0.006944,insiders,true,step
KAITO,kaito,2026-03-22,0.008348,noncirculating,true,step
TANGO,contango,2026-03-22,0.009167,insiders,false,step
RIVER,river,2026-03-23,0.010000,noncirculating,false,step
REZ,renzo,2026-03-24,0.008333,insiders,true,step
REZ,renzo,2026-03-24,0.023670,privateSale,true,step
XPL,plasma,2026-03-26,0.008889,community,true,step
AXL,axelar,2026-03-27,0.006277,insiders,false,step
AXL,axelar,2026-03-27,0.007447,noncirculating,false,step
WAL,walrus-2,2026-03-27,0.070000,privateSale,false,cliff
FLX,flowx-finance,2026-03-30,0.007750,community,false,step
NUM,numbers-protocol,2026-03-31,0.005400,community,false,step
SUI,sui,2026-04-01,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2026-04-02,0.008333,insiders,false,step
W,wormhole,2026-04-02,0.030000,insiders,true,cliff
W,wormhole,2026-04-02,0.106750,insiders,true,step
STO,stakestone,2026-04-03,0.007544,noncirculating,false,step
STO,stakestone,2026-04-03,0.008958,privateSale,false,step
STABLE,stable-2,2026-04-08,0.008889,community,true,step
BIGTIME,big-time,2026-04-09,0.100000,community,true,step
BIGTIME,big-time,2026-04-09,0.033333,noncirculating,true,step
AGI,delysium,2026-04-10,0.008333,insiders,false,step
AGI,delysium,2026-04-10,0.011458,noncirculating,false,step
BABY,babylon,2026-04-10,0.023125,insiders,true,cliff
BABY,babylon,2026-04-10,0.038125,privateSale,true,cliff
RESOLV,resolv,2026-04-10,0.012875,community,true,step
BB,bouncebit,2026-04-11,0.010500,privateSale,false,step
PUMP,pump-fun,2026-04-12,0.010000,community,true,step
CONX,connex,2026-04-14,0.013225,noncirculating,false,step
CYBER,cyberconnect,2026-04-14,0.006111,noncirculating,true,step
VANA,vana,2026-04-14,0.014283,noncirculating,false,step
ARB,arbitrum,2026-04-15,0.005613,insiders,true,step
DBR,debridge,2026-04-17,0.016667,insiders,false,step
DBR,debridge,2026-04-17,0.042500,noncirculating,false,step
DBR,debridge,2026-04-17,0.014167,privateSale,false,step
OMNI,omni-network,2026-04-17,0.051719,insiders,true,step
OMNI,omni-network,2026-04-17,0.033433,privateSale,true,step
ZEX,zeta,2026-04-18,0.010694,insiders,false,step
ZEX,zeta,2026-04-18,0.008611,noncirculating,false,step
ZRO,layerzero,2026-04-20,0.024042,insiders,true,step
KAITO,kaito,2026-04-21,0.006944,insiders,true,step
KAITO,kaito,2026-04-21,0.008348,noncirculating,true,step
TANGO,contango,2026-04-21,0.009167,insiders,false,step
LMTS,limitless-3,2026-04-22,0.006850,publicSale,false,cliff
INIT,initia,2026-04-24,0.037500,insiders,true,cliff
INIT,initia,2026-04-24,0.038125,privateSale,true,cliff
REZ,renzo,2026-04-24,0.008333,insiders,true,step
XPL,plasma,2026-04-25,0.008889,community,true,step
AXL,axelar,2026-04-26,0.006277,insiders,false,step
AXL,axelar,2026-04-26,0.007447,noncirculating,false,step
STELLA,stellaswap,2026-04-29,0.015279,noncirculating,false,step
FLX,flowx-finance,2026-04-30,0.007750,community,false,step
NUM,numbers-protocol,2026-05-01,0.005400,community,false,step
SUI,sui,2026-05-02,0.005478,noncirculating,true,step
STO,stakestone,2026-05-03,0.007544,noncirculating,false,step
STO,stakestone,2026-05-03,0.008958,privateSale,false,step
TNGBL,tangible,2026-05-03,0.277200,other,false,cliff
STABLE,stable-2,2026-05-09,0.008889,community,true,step
AGI,delysium,2026-05-10,0.008333,insiders,false,step
AGI,delysium,2026-05-10,0.011458,noncirculating,false,step
RESOLV,resolv,2026-05-10,0.012875,community,true,step
BB,bouncebit,2026-05-12,0.010500,privateSale,false,step
LAYER,solayer,2026-05-12,0.027019,noncirculating,true,step
PUMP,pump-fun,2026-05-12,0.010000,community,true,step
CYBER,cyberconnect,2026-05-14,0.008000,community,true,step
CYBER,cyberconnect,2026-05-14,0.006111,noncirculating,true,step
CYBER,cyberconnect,2026-05-14,0.012500,other,true,step
CYBER,cyberconnect,2026-05-14,0.020933,privateSale,true,step
ARB,arbitrum,2026-05-15,0.005613,insiders,true,step
CONX,connex,2026-05-15,0.013225,noncirculating,false,step
VANA,vana,2026-05-15,0.014283,noncirculating,false,step
ZEX,zeta,2026-05-18,0.010694,insiders,false,step
ZEX,zeta,2026-05-18,0.008611,noncirculating,false,step
PYTH,pyth-network,2026-05-20,0.021250,insiders,true,cliff
PYTH,pyth-network,2026-05-20,0.166250,noncirculating,true,cliff
PYTH,pyth-network,2026-05-20,0.025000,privateSale,true,cliff
ZRO,layerzero,2026-05-20,0.024042,insiders,true,step
TANGO,contango,2026-05-21,0.009167,insiders,false,step
KAITO,kaito,2026-05-22,0.006944,insiders,true,step
KAITO,kaito,2026-05-22,0.008348,noncirculating,true,step
